t,x,ro,u,p,e
0.0120032,-0.1,6.26769,230.752,3.02248,73.2933
0.0120032,0.1,6.0972,238.349,2.89098,72.0648
0.0120032,0.3,5.97703,243.704,2.80127,71.2324
0.0120032,0.5,5.91711,246.228,2.76004,70.8946
0.0120032,0.7,5.89874,246.719,2.75247,70.9205
0.0120032,0.9,5.88898,246.682,2.75358,71.0666
0.0120032,1.1,5.87632,246.584,2.75574,71.2756
0.0120032,1.3,5.85583,246.491,2.75785,71.5798
0.0120032,1.5,5.82052,246.414,2.75974,72.0633
0.0120032,1.7,5.75893,246.357,2.76138,72.8773
0.0120032,1.9,5.65483,246.317,2.7628,74.2569
0.0120032,2.1,5.48979,246.292,2.76403,76.5234
0.0120032,2.3,5.2488,246.279,2.76511,80.0683
0.0120032,2.5,4.92763,246.276,2.76608,85.3167
0.0120032,2.7,4.53826,246.282,2.76695,92.6659
0.0120032,2.9,4.10906,246.296,2.76774,102.374
0.0120032,3.1,3.67862,246.317,2.76846,114.383
0.0120032,3.3,3.28544,246.344,2.76913,128.102
0.0120032,3.5,2.95805,246.377,2.76977,142.313
0.0120032,3.7,2.70943,246.417,2.77039,155.407
0.0120032,3.9,2.53733,246.463,2.77102,165.986
0.0120032,4.1,2.42896,246.516,2.77169,173.433
0.0120032,4.3,2.36723,246.577,2.7724,178.001
0.0120032,4.5,2.33581,246.647,2.7732,180.447
0.0120032,4.7,2.32197,246.728,2.77409,181.582
0.0120032,4.9,2.31721,246.823,2.77511,182.021
0.0120032,5.1,2.3166,246.933,2.77629,182.147
0.0120032,5.3,2.31763,247.064,2.77767,182.157
0.0120032,5.5,2.31919,247.219,2.7793,182.141
0.0120032,5.7,2.32091,247.402,2.78125,182.133
0.0120032,5.9,2.32262,247.616,2.7834,182.14
0.0120032,6.1,2.32386,247.727,2.78488,182.14
0.0120032,6.3,2.3183,246.689,2.773,181.797
0.0120032,6.5,2.25775,234.532,2.6524,178.555
0.0120032,6.7,1.95069,174.768,2.06691,161.043
0.0120032,6.9,1.50278,60.4956,1.29289,130.76
0.0120032,7.1,1.32664,7.55325,1.03478,118.55
0.0120032,7.3,1.30238,0.660279,1.00305,117.056
0.0120032,7.5,1.3002,0.054081,1.00025,116.925
0.0120032,7.7,1.30002,0.00420143,1.00002,116.914
0.0120032,7.9,1.3,0.000300905,1,116.914
0.0120032,8.1,1.3,1.90347e-05,1,116.913
0.0120032,8.3,1.3,1.00365e-06,1,116.913
0.0120032,8.5,1.3,4.06214e-08,1,116.913
0.0120032,8.7,1.3,1.10162e-09,1,116.913
0.0120032,8.9,1.3,1.47141e-11,1,116.913
0.0120032,9.1,1.3,0,1,116.913
0.0120032,9.3,1.3,0,1,116.913
0.0120032,9.5,1.3,0,1,116.913
0.0120032,9.7,1.3,0,1,116.913
0.0120032,9.9,1.3,0,1,116.913
0.0122612,-9.9,13,0,10,116.913
0.0122612,-9.7,13,0,10,116.913
0.0122612,-9.5,13,0,10,116.913
0.0122612,-9.3,13,0,10,116.913
0.0122612,-9.1,13,1.3864e-13,10,116.913
0.0122612,-8.9,13,6.11169e-12,10,116.913
0.0122612,-8.7,13,1.52872e-10,10,116.913
0.0122612,-8.5,13,2.50011e-09,10,116.913
0.0122612,-8.3,13,2.9972e-08,10,116.913
0.0122612,-8.1,13,2.80777e-07,10,116.913
0.0122612,-7.9,13,2.13988e-06,10,116.913
0.0122612,-7.7,13,1.36393e-05,10,116.913
0.0122612,-7.5,13,7.41782e-05,10,116.913
0.0122612,-7.3,13,0.000349478,9.99998,116.913
0.0122612,-7.1,12.9999,0.00144328,9.99993,116.913
0.0122612,-6.9,12.9998,0.00527417,9.99976,116.912
0.0122612,-6.7,12.9994,0.0171857,9.99921,116.91
0.0122612,-6.5,12.9982,0.0502538,9.99768,116.903
0.0122612,-6.3,12.9952,0.132605,9.99387,116.885
0.0122612,-6.1,12.9886,0.317338,9.98534,116.845
0.0122612,-5.9,12.9751,0.692142,9.96805,116.764
0.0122612,-5.7,12.9502,1.38303,9.93624,116.615
0.0122612,-5.5,12.9084,2.54646,9.88289,116.365
0.0122612,-5.3,12.8437,4.34828,9.80074,115.978
0.0122612,-5.1,12.7513,6.93538,9.68378,115.425
0.0122612,-4.9,12.6277,10.4104,9.52845,114.685
0.0122612,-4.7,12.4719,14.8184,9.3343,113.752
0.0122612,-4.5,12.285,20.1484,9.10377,112.63
0.0122612,-4.3,12.0698,26.3452,8.84147,111.335
0.0122612,-4.1,11.8301,33.326,8.55322,109.887
0.0122612,-3.9,11.5703,40.9954,8.24523,108.31
0.0122612,-3.7,11.2943,49.257,7.92342,106.625
0.0122612,-3.5,11.0062,58.0204,7.59311,104.855
0.0122612,-3.3,10.7094,67.205,7.25884,103.018
0.0122612,-3.1,10.4066,76.7409,6.92437,101.13
0.0122612,-2.9,10.1005,86.5683,6.59272,99.2041
0.0122612,-2.7,9.79301,96.6368,6.26628,97.2527
0.0122612,-2.5,9.48584,106.903,5.94692,95.285
0.0122612,-2.3,9.18041,117.331,5.63609,93.3089
0.0122612,-2.1,8.87791,127.886,5.33488,91.3317
0.0122612,-1.9,8.57936,138.539,5.04415,89.3595
0.0122612,-1.7,8.28569,149.261,4.76457,87.3982
0.0122612,-1.5,7.99777,160.022,4.49668,85.4536
0.0122612,-1.3,7.71651,170.786,4.24097,83.5319
0.0122612,-1.1,7.4429,181.512,3.99798,81.6406
0.0122612,-0.9,7.17818,192.143,3.76835,79.7892
0.0122612,-0.7,6.92406,202.597,3.55303,77.9913
0.0122612,-0.5,6.68303,212.751,3.35355,76.2675
0.0122612,-0.3,6.4591,222.399,3.17249,74.651
0.0122612,-0.1,6.25887,231.203,3.0143,73.198
0.0122612,0.1,6.09308,238.599,2.88648,72.0011
0.0122612,0.3,5.9766,243.795,2.79949,71.1923
0.0122612,0.5,5.91879,246.236,2.75962,70.8638
0.0122612,0.7,5.90133,246.707,2.75236,70.8863
0.0122612,0.9,5.89243,246.666,2.75349,71.0228
0.0122612,1.1,5.88109,246.567,2.75564,71.215
0.0122612,1.3,5.86304,246.474,2.75772,71.4884
0.0122612,1.5,5.83231,246.397,2.75958,71.9136
0.0122612,1.7,5.77893,246.339,2.76119,72.6202
0.0122612,1.9,5.6882,246.298,2.76258,73.8155
0.0122612,2.1,5.54241,246.271,2.76378,75.7902
0.0122612,2.3,5.32546,246.256,2.76484,78.908
0.0122612,2.5,5.02969,246.252,2.76579,83.5766
0.0122612,2.7,4.66193,246.256,2.76663,90.1973
0.0122612,2.9,4.24535,246.267,2.7674,99.0755
0.0122612,3.1,3.81529,246.286,2.7681,110.271
0.0122612,3.3,3.41027,246.31,2.76875,123.397
0.0122612,3.5,3.06198,246.339,2.76936,137.463
0.0122612,3.7,2.78832,246.375,2.76995,150.986
0.0122612,3.9,2.59189,246.416,2.77055,162.464
0.0122612,4.1,2.46325,246.464,2.77116,170.986
0.0122612,4.3,2.38668,246.518,2.77181,176.513
0.0122612,4.5,2.3456,246.581,2.77252,179.651
0.0122612,4.7,2.32613,246.652,2.77332,181.206
0.0122612,4.9,2.31844,246.735,2.77422,181.866
0.0122612,5.1,2.31646,246.832,2.77526,182.09
0.0122612,5.3,2.31691,246.944,2.77645,182.133
0.0122612,5.5,2.31823,247.077,2.77786,182.122
0.0122612,5.7,2.31981,247.236,2.77952,182.106
0.0122612,5.9,2.32146,247.422,2.78149,182.106
0.0122612,6.1,2.32303,247.627,2.78355,182.118
0.0122612,6.3,2.32356,247.616,2.78374,182.089
0.0122612,6.5,2.31183,245.353,2.75967,181.43
0.0122612,6.7,2.20723,224.984,2.55318,175.809
0.0122612,6.9,1.81845,145.103,1.82709,152.709
0.0122612,7.1,1.42515,37.0766,1.17382,125.184
0.0122612,7.3,1.31401,3.93418,1.01814,117.765
0.0122612,7.5,1.30121,0.336463,1.00156,116.986
0.0122612,7.7,1.3001,0.0273987,1.00013,116.919
0.0122612,7.9,1.30001,0.00211467,1.00001,116.914
0.0122612,8.1,1.3,0.000150104,1,116.913
0.0122612,8.3,1.3,9.38811e-06,1,116.913
0.0122612,8.5,1.3,4.88429e-07,1,116.913
0.0122612,8.7,1.3,1.94783e-08,1,116.913
0.0122612,8.9,1.3,5.20159e-10,1,116.913
0.0122612,9.1,1.3,6.81649e-12,1,116.913
0.0122612,9.3,1.3,0,1,116.913
0.0122612,9.5,1.3,0,1,116.913
0.0122612,9.7,1.3,0,1,116.913
0.0122612,9.9,1.3,0,1,116.913
0.0125193,-9.9,13,0,10,116.913
0.0125193,-9.7,13,0,10,116.913
0.0125193,-9.5,13,0,10,116.913
0.0125193,-9.3,13,1.03999e-13,10,116.913
0.0125193,-9.1,13,2.86573e-12,10,116.913
0.0125193,-8.9,13,7.44045e-11,10,116.913
0.0125193,-8.7,13,1.24453e-09,10,116.913
0.0125193,-8.5,13,1.52768e-08,10,116.913
0.0125193,-8.3,13,1.46618e-07,10,116.913
0.0125193,-8.1,13,1.14542e-06,10,116.913
0.0125193,-7.9,13,7.48809e-06,10,116.913
0.0125193,-7.7,13,4.1795e-05,10,116.913
0.0125193,-7.5,13,0.000202216,9.99999,116.913
0.0125193,-7.3,13,0.000858184,9.99996,116.913
0.0125193,-7.1,12.9999,0.00322493,9.99985,116.913
0.0125193,-6.9,12.9996,0.0108137,9.9995,116.911
0.0125193,-6.7,12.9988,0.0325624,9.99849,116.906
0.0125193,-6.5,12.9968,0.0885357,9.99591,116.894
0.0125193,-6.3,12.9921,0.218424,9.98991,116.866
0.0125193,-6.1,12.9823,0.491224,9.97731,116.807
0.0125193,-5.9,12.9635,1.01189,9.95332,116.695
0.0125193,-5.7,12.9309,1.91923,9.91162,116.5
0.0125193,-5.5,12.8787,3.37149,9.8452,116.187
0.0125193,-5.3,12.8017,5.52176,9.74754,115.727
0.0125193,-5.1,12.6958,8.49146,9.61396,115.093
0.0125193,-4.9,12.5589,12.3517,9.44253,114.273
0.0125193,-4.7,12.391,17.118,9.23424,113.267
0.0125193,-4.5,12.1941,22.7572,8.99255,112.083
0.0125193,-4.3,11.9714,29.2017,8.72254,110.74
0.0125193,-4.1,11.7268,36.3647,8.43004,109.259
0.0125193,-3.9,11.4644,44.1529,8.12094,107.662
0.0125193,-3.7,11.1881,52.4758,7.80069,105.97
0.0125193,-3.5,10.9014,61.2507,7.47407,104.204
0.0125193,-3.3,10.6074,70.4044,7.1451,102.378
0.0125193,-3.1,10.3087,79.8742,6.81709,100.509
0.0125193,-2.9,10.0074,89.6065,6.49269,98.6077
0.0125193,-2.7,9.70543,99.5561,6.17397,96.6847
0.0125193,-2.5,9.40422,109.684,5.86257,94.7486
0.0125193,-2.3,9.10506,119.957,5.55974,92.8067
0.0125193,-2.1,8.809,130.346,5.26644,90.8653
0.0125193,-1.9,8.51699,140.821,4.98342,88.9302
0.0125193,-1.7,8.22987,151.356,4.71128,87.0068
0.0125193,-1.5,7.94846,161.922,4.45049,85.1006
0.0125193,-1.3,7.6736,172.485,4.20152,83.2176
0.0125193,-1.1,7.40626,183.006,3.96486,81.3648
0.0125193,-0.9,7.14765,193.427,3.74115,79.5518
0.0125193,-0.7,6.89942,203.669,3.53133,77.7918
0.0125193,-0.5,6.66408,213.608,3.33692,76.1052
0.0125193,-0.3,6.44555,223.043,3.16048,74.5249
0.0125193,-0.1,6.25036,231.637,3.00643,73.1062
0.0125193,0.1,6.08908,238.84,2.88213,71.94
0.0125193,0.3,5.97615,243.883,2.79777,71.1539
0.0125193,0.5,5.92037,246.243,2.75922,70.8347
0.0125193,0.7,5.90377,246.695,2.75225,70.8542
0.0125193,0.9,5.89563,246.651,2.75342,70.9822
0.0125193,1.1,5.88545,246.551,2.75554,71.1598
0.0125193,1.3,5.86948,246.458,2.7576,71.4069
0.0125193,1.5,5.84265,246.381,2.75944,71.7825
0.0125193,1.7,5.79632,246.322,2.76102,72.3977
0.0125193,1.9,5.71733,246.28,2.76237,73.434
0.0125193,2.1,5.58893,246.252,2.76355,75.1531
0.0125193,2.3,5.3945,246.236,2.76459,77.891
0.0125193,2.5,5.1237,246.23,2.76551,82.035
0.0125193,2.7,4.77876,246.232,2.76634,87.9827
0.0125193,2.9,4.37766,246.241,2.76709,96.0702
0.0125193,3.1,3.95186,246.257,2.76777,106.448
0.0125193,3.3,3.53887,246.278,2.7684,118.897
0.0125193,3.5,3.17255,246.304,2.76899,132.654
0.0125193,3.7,2.87518,246.336,2.76955,146.404
0.0125193,3.9,2.6542,246.374,2.77011,158.625
0.0125193,4.1,2.504,246.416,2.77068,168.174
0.0125193,4.3,2.41086,246.465,2.77128,174.709
0.0125193,4.5,2.35848,246.521,2.77192,178.631
0.0125193,4.7,2.33211,246.585,2.77264,180.698
0.0125193,4.9,2.32064,246.658,2.77344,181.643
0.0125193,5.1,2.31681,246.743,2.77435,182.003
0.0125193,5.3,2.31643,246.841,2.7754,182.102
0.0125193,5.5,2.31741,246.956,2.77662,182.104
0.0125193,5.7,2.31883,247.091,2.77804,182.087
0.0125193,5.9,2.32037,247.253,2.77973,182.076
0.0125193,6.1,2.32194,247.441,2.78171,182.083
0.0125193,6.3,2.32335,247.622,2.78361,182.096
0.0125193,6.5,2.32249,247.399,2.78115,182.003
0.0125193,6.7,2.29994,242.864,2.73565,180.781
0.0125193,6.9,2.13137,210.762,2.40636,171.597
0.0125193,7.1,1.68606,112.032,1.59547,143.822
0.0125193,7.3,1.37266,21.1639,1.09779,121.553
0.0125193,7.5,1.30727,2.02791,1.00936,117.352
0.0125193,7.7,1.30062,0.171269,1.00079,116.95
0.0125193,7.9,1.30005,0.0138748,1.00006,116.916
0.0125193,8.1,1.3,0.0010638,1,116.914
0.0125193,8.3,1.3,7.4833e-05,1,116.913
0.0125193,8.5,1.3,4.62753e-06,1,116.913
0.0125193,8.7,1.3,2.3758e-07,1,116.913
0.0125193,8.9,1.3,9.33729e-09,1,116.913
0.0125193,9.1,1.3,2.45552e-10,1,116.913
0.0125193,9.3,1.3,3.16331e-12,1,116.913
0.0125193,9.5,1.3,0,1,116.913
0.0125193,9.7,1.3,0,1,116.913
0.0125193,9.9,1.3,0,1,116.913
0.0127774,-9.9,13,0,10,116.913
0.0127774,-9.7,13,0,10,116.913
0.0127774,-9.5,13,5.778e-14,10,116.913
0.0127774,-9.3,13,1.38671e-12,10,116.913
0.0127774,-9.1,13,3.61585e-11,10,116.913
0.0127774,-8.9,13,6.18611e-10,10,116.913
0.0127774,-8.7,13,7.77105e-09,10,116.913
0.0127774,-8.5,13,7.63641e-08,10,116.913
0.0127774,-8.3,13,6.11165e-07,10,116.913
0.0127774,-8.1,13,4.09543e-06,10,116.913
0.0127774,-7.9,13,2.34444e-05,10,116.913
0.0127774,-7.7,13,0.000116407,9.99999,116.913
0.0127774,-7.5,13,0.000507309,9.99998,116.913
0.0127774,-7.3,12.9999,0.00195896,9.99991,116.913
0.0127774,-7.1,12.9998,0.00675437,9.99969,116.912
0.0127774,-6.9,12.9992,0.0209279,9.99903,116.909
0.0127774,-6.7,12.9979,0.0585876,9.99729,116.901
0.0127774,-6.5,12.9946,0.1489,9.99312,116.881
0.0127774,-6.3,12.9876,0.345083,9.98406,116.839
0.0127774,-6.1,12.9736,0.732515,9.96618,116.755
0.0127774,-5.9,12.9485,1.43102,9.93404,116.605
0.0127774,-5.7,12.9069,2.58658,9.88105,116.356
0.0127774,-5.5,12.8436,4.35192,9.80057,115.977
0.0127774,-5.3,12.7539,6.86112,9.6871,115.44
0.0127774,-5.1,12.6349,10.2075,9.53743,114.728
0.0127774,-4.9,12.4855,14.4325,9.35112,113.833
0.0127774,-4.7,12.3067,19.5263,9.13036,112.76
0.0127774,-4.5,12.1012,25.4393,8.87933,111.522
0.0127774,-4.3,11.8723,32.0959,8.60334,110.139
0.0127774,-4.1,11.6239,39.4085,8.30807,108.632
0.0127774,-3.9,11.3599,47.2881,7.99901,107.021
0.0127774,-3.7,11.084,55.6505,7.68114,105.327
0.0127774,-3.5,10.7992,64.4201,7.35872,103.566
0.0127774,-3.3,10.5084,73.5309,7.03533,101.755
0.0127774,-3.1,10.2139,82.9266,6.71386,99.9058
0.0127774,-2.9,9.91752,92.5592,6.39664,98.0294
0.0127774,-2.7,9.621,102.388,6.08547,96.135
0.0127774,-2.5,9.32564,112.378,5.78178,94.2303
0.0127774,-2.3,9.03258,122.499,5.48666,92.3218
0.0127774,-2.1,8.74277,132.723,5.20096,90.4154
0.0127774,-1.9,8.45706,143.025,4.92532,88.5163
0.0127774,-1.7,8.17625,153.378,4.66028,86.6296
0.0127774,-1.5,7.90109,163.755,4.40628,84.7604
0.0127774,-1.3,7.63238,174.125,4.16373,82.9146
0.0127774,-1.1,7.37106,184.447,3.93312,81.099
0.0127774,-0.9,7.1183,194.665,3.71507,79.3229
0.0127774,-0.7,6.87574,204.702,3.51051,77.5994
0.0127774,-0.5,6.64583,214.435,3.32095,75.9487
0.0127774,-0.3,6.43249,223.663,3.14893,74.4033
0.0127774,-0.1,6.24216,232.056,2.99885,73.0177
0.0127774,0.1,6.08521,239.073,2.87794,71.8811
0.0127774,0.3,5.97569,243.968,2.79611,71.1171
0.0127774,0.5,5.92186,246.25,2.75884,70.807
0.0127774,0.7,5.90607,246.683,2.75215,70.8241
0.0127774,0.9,5.89861,246.637,2.75334,70.9445
0.0127774,1.1,5.88945,246.536,2.75545,71.1093
0.0127774,1.3,5.87525,246.442,2.75749,71.3338
0.0127774,1.5,5.85174,246.365,2.7593,71.6673
0.0127774,1.7,5.81148,246.306,2.76085,72.2046
0.0127774,1.9,5.74274,246.263,2.76219,73.1041
0.0127774,2.1,5.62993,246.234,2.76334,74.6
0.0127774,2.3,5.45639,246.216,2.76435,77.0009
0.0127774,2.5,5.20978,246.209,2.76525,80.672
0.0127774,2.7,4.88835,246.209,2.76606,86.0017
0.0127774,2.9,4.50505,246.216,2.76679,93.3435
0.0127774,3.1,4.08708,246.23,2.76746,102.914
0.0127774,3.3,3.67001,246.248,2.76807,114.635
0.0127774,3.5,3.28886,246.272,2.76864,127.947
0.0127774,3.7,2.96957,246.301,2.76918,141.731
0.0127774,3.9,2.72431,246.335,2.76971,154.52
0.0127774,4.1,2.55161,246.373,2.77024,165.01
0.0127774,4.3,2.44033,246.417,2.77079,172.569
0.0127774,4.5,2.37497,246.468,2.77138,177.356
0.0127774,4.7,2.3403,246.525,2.77203,180.025
0.0127774,4.9,2.32407,246.59,2.77275,181.33
0.0127774,5.1,2.31777,246.664,2.77356,181.875
0.0127774,5.3,2.31626,246.75,2.77448,182.055
0.0127774,5.5,2.31675,246.85,2.77554,182.086
0.0127774,5.7,2.31797,246.968,2.77678,182.071
0.0127774,5.9,2.31939,247.106,2.77823,182.054
0.0127774,6.1,2.32087,247.27,2.77995,182.051
0.0127774,6.3,2.32235,247.46,2.78189,182.063
0.0127774,6.5,2.32353,247.591,2.78346,182.072
0.0127774,6.7,2.32017,246.963,2.77611,181.855
0.0127774,6.9,2.2785,238.51,2.69284,179.626
0.0127774,7.1,2.02877,190.808,2.21168,165.691
0.0127774,7.3,1.56765,79.439,1.39702,135.445
0.0127774,7.5,1.34019,11.4999,1.05295,119.412
0.0127774,7.7,1.30374,1.03958,1.0048,117.138
0.0127774,7.9,1.30031,0.0871133,1.0004,116.932
0.0127774,8.1,1.30003,0.00702246,1.00003,116.915
0.0127774,8.3,1.3,0.000534807,1,116.914
0.0127774,8.5,1.3,3.72805e-05,1,116.913
0.0127774,8.7,1.3,2.27937e-06,1,116.913
0.0127774,8.9,1.3,1.15494e-07,1,116.913
0.0127774,9.1,1.3,4.47418e-09,1,116.913
0.0127774,9.3,1.3,1.15906e-10,1,116.913
0.0127774,9.5,1.3,1.4445e-12,1,116.913
0.0127774,9.7,1.3,0,1,116.913
0.0127774,9.9,1.3,0,1,116.913
0.0130355,-9.9,13,0,10,116.913
0.0130355,-9.7,13,3.4671e-14,10,116.913
0.0130355,-9.5,13,6.93415e-13,10,116.913
0.0130355,-9.3,13,1.75434e-11,10,116.913
0.0130355,-9.1,13,3.07101e-10,10,116.913
0.0130355,-8.9,13,3.94555e-09,10,116.913
0.0130355,-8.7,13,3.96769e-08,10,116.913
0.0130355,-8.5,13,3.25125e-07,10,116.913
0.0130355,-8.3,13,2.23186e-06,10,116.913
0.0130355,-8.1,13,1.30955e-05,10,116.913
0.0130355,-7.9,13,6.66858e-05,10,116.913
0.0130355,-7.7,13,0.000298234,9.99999,116.913
0.0130355,-7.5,13,0.00118253,9.99995,116.913
0.0130355,-7.3,12.9998,0.00418947,9.99981,116.913
0.0130355,-7.1,12.9995,0.0133467,9.99938,116.911
0.0130355,-6.9,12.9986,0.0384415,9.99822,116.905
0.0130355,-6.7,12.9964,0.100574,9.99535,116.892
0.0130355,-6.5,12.9913,0.240041,9.98891,116.862
0.0130355,-6.3,12.9811,0.524826,9.97576,116.8
0.0130355,-6.1,12.962,1.05577,9.9513,116.686
0.0130355,-5.9,12.9293,1.96358,9.90959,116.49
0.0130355,-5.7,12.8779,3.395,9.84412,116.182
0.0130355,-5.5,12.8029,5.49051,9.74894,115.733
0.0130355,-5.3,12.7005,8.36091,9.61977,115.12
0.0130355,-5.1,12.5688,12.0711,9.45486,114.332
0.0130355,-4.9,12.408,16.6357,9.25509,113.367
0.0130355,-4.7,12.2196,22.0248,9.02357,112.235
0.0130355,-4.5,12.0067,28.177,8.76493,110.951
0.0130355,-4.3,11.7728,35.0128,8.48451,109.535
0.0130355,-4.1,11.5218,42.4462,8.18774,108.007
0.0130355,-3.9,11.2571,50.3932,7.8797,106.388
0.0130355,-3.7,10.9821,58.776,7.56486,104.695
0.0130355,-3.5,10.6997,67.5262,7.24706,102.943
0.0130355,-3.3,10.4123,76.5842,6.92944,101.148
0.0130355,-3.1,10.1221,85.8993,6.61454,99.32
0.0130355,-2.9,9.83071,95.4286,6.30439,97.4689
0.0130355,-2.7,9.5396,105.135,6.00058,95.603
0.0130355,-2.5,9.24996,114.988,5.70436,93.7291
0.0130355,-2.3,8.96283,124.959,5.41667,91.8534
0.0130355,-2.1,8.67906,135.022,5.13825,89.981
0.0130355,-1.9,8.39945,145.154,4.86969,88.1168
0.0130355,-1.7,8.1247,155.331,4.61145,86.2656
0.0130355,-1.5,7.85555,165.526,4.36393,84.4323
0.0130355,-1.3,7.59275,175.708,4.12752,82.6224
0.0130355,-1.1,7.3372,185.837,3.90269,80.8427
0.0130355,-0.9,7.09006,195.861,3.69004,79.1022
0.0130355,-0.7,6.85294,205.7,3.4905,77.4139
0.0130355,-0.5,6.62826,215.232,3.30558,75.7978
0.0130355,-0.3,6.4199,224.262,3.13782,74.286
0.0130355,-0.1,6.23424,232.461,2.99155,72.9324
0.0130355,0.1,6.08146,239.298,2.8739,71.8244
0.0130355,0.3,5.97522,244.051,2.7945,71.0818
0.0130355,0.5,5.92326,246.257,2.75847,70.7808
0.0130355,0.7,5.90823,246.672,2.75206,70.7958
0.0130355,0.9,5.90139,246.623,2.75328,70.9094
0.0130355,1.1,5.89312,246.521,2.75538,71.0629
0.0130355,1.3,5.88047,246.427,2.75739,71.2679
0.0130355,1.5,5.85979,246.35,2.75917,71.5656
0.0130355,1.7,5.82471,246.29,2.7607,72.0366
0.0130355,1.9,5.7649,246.247,2.76201,72.8184
0.0130355,2.1,5.66599,246.217,2.76314,74.1199
0.0130355,2.3,5.51165,246.198,2.76413,76.2227
0.0130355,2.5,5.28819,246.189,2.76501,79.4689
0.0130355,2.7,4.99048,246.188,2.7658,84.2338
0.0130355,2.9,4.6268,246.193,2.76651,90.8783
0.0130355,3.1,4.21982,246.205,2.76716,99.6664
0.0130355,3.3,3.80245,246.221,2.76776,110.63
0.0130355,3.5,3.40988,246.243,2.76831,123.391
0.0130355,3.7,3.07094,246.269,2.76883,137.036
0.0130355,3.9,2.80215,246.299,2.76934,150.208
0.0130355,4.1,2.60639,246.334,2.76984,161.519
0.0130355,4.3,2.47557,246.374,2.77035,170.085
0.0130355,4.5,2.3956,246.419,2.77089,175.798
0.0130355,4.7,2.35116,246.47,2.77148,179.159
0.0130355,4.9,2.32904,246.529,2.77213,180.902
0.0130355,5.1,2.31955,246.595,2.77285,181.69
0.0130355,5.3,2.31648,246.671,2.77367,181.984
0.0130355,5.5,2.3163,246.759,2.77461,182.06
0.0130355,5.7,2.31723,246.861,2.77568,182.057
0.0130355,5.9,2.31853,246.98,2.77694,182.038
0.0130355,6.1,2.31991,247.121,2.77842,182.026
0.0130355,6.3,2.32132,247.287,2.78016,182.03
0.0130355,6.5,2.32269,247.474,2.78203,182.045
0.0130355,6.7,2.32343,247.517,2.78282,182.038
0.0130355,6.9,2.31575,246.09,2.76694,181.6
0.0130355,7.1,2.24157,231.364,2.61986,177.637
0.0130355,7.3,1.90473,164.741,1.98233,158.179
0.0130355,7.5,1.47279,51.4955,1.24602,128.585
0.0130355,7.7,1.32149,6.06771,1.02795,118.227
0.0130355,7.9,1.30191,0.531392,1.00246,117.028
0.0130355,8.1,1.30016,0.0442851,1.0002,116.923
0.0130355,8.3,1.30001,0.00355257,1.00002,116.914
0.0130355,8.5,1.3,0.000268704,1,116.914
0.0130355,8.7,1.3,1.856e-05,1,116.913
0.0130355,8.9,1.3,1.12201e-06,1,116.913
0.0130355,9.1,1.3,5.61147e-08,1,116.913
0.0130355,9.3,1.3,2.14314e-09,1,116.913
0.0130355,9.5,1.3,5.4679e-11,1,116.913
0.0130355,9.7,1.3,6.64528e-13,1,116.913
0.0130355,9.9,1.3,0,1,116.913
0.0132937,-9.9,13,3.46768e-14,10,116.913
0.0132937,-9.7,13,3.46762e-13,10,116.913
0.0132937,-9.5,13,8.5188e-12,10,116.913
0.0132937,-9.3,13,1.52251e-10,10,116.913
0.0132937,-9.1,13,1.99979e-09,10,116.913
0.0132937,-8.9,13,2.05686e-08,10,116.913
0.0132937,-8.7,13,1.72474e-07,10,116.913
0.0132937,-8.5,13,1.21218e-06,10,116.913
0.0132937,-8.3,13,7.28589e-06,10,116.913
0.0132937,-8.1,13,3.8027e-05,10,116.913
0.0132937,-7.9,13,0.000174407,9.99999,116.913
0.0132937,-7.7,13,0.000709629,9.99997,116.913
0.0132937,-7.5,12.9999,0.00258141,9.99988,116.913
0.0132937,-7.3,12.9997,0.0084494,9.99961,116.912
0.0132937,-7.1,12.9991,0.0250197,9.99884,116.908
0.0132937,-6.9,12.9976,0.0673365,9.99689,116.899
0.0132937,-6.7,12.994,0.165402,9.99235,116.878
0.0132937,-6.5,12.9866,0.372282,9.9828,116.833
0.0132937,-6.3,12.9722,0.770905,9.96441,116.747
0.0132937,-6.1,12.9469,1.47515,9.93201,116.595
0.0132937,-5.9,12.9057,2.62147,9.87945,116.348
0.0132937,-5.7,12.8436,4.35081,9.80061,115.977
0.0132937,-5.5,12.7566,6.78602,9.69046,115.456
0.0132937,-5.3,12.6418,10.0124,9.54607,114.769
0.0132937,-5.1,12.4983,14.0679,9.36703,113.909
0.0132937,-4.9,12.3271,18.9442,9.15531,112.881
0.0132937,-4.7,12.1304,24.5962,8.91469,111.697
0.0132937,-4.5,11.9114,30.955,8.65004,110.373
0.0132937,-4.3,11.6736,37.9399,8.36658,108.931
0.0132937,-4.1,11.4207,45.4682,8.06941,107.388
0.0132937,-3.9,11.156,53.4615,7.76319,105.764
0.0132937,-3.7,10.8826,61.8486,7.45193,104.075
0.0132937,-3.5,10.6029,70.5674,7.13905,102.335
0.0132937,-3.3,10.3192,79.5642,6.82731,100.557
0.0132937,-3.1,10.0333,88.7937,6.51896,98.751
0.0132937,-2.9,9.74686,98.217,6.21577,96.9255
0.0132937,-2.7,9.46107,107.801,5.91912,95.0878
0.0132937,-2.5,9.17703,117.517,5.63012,93.2444
0.0132937,-2.3,8.89566,127.34,5.34958,91.4007
0.0132937,-2.1,8.61775,137.247,5.07816,89.5614
